fw,step,temp,richness,stability,biomass
1.0,1.0,298.5748637853949,20.0,1.3777068365272778e-6,0.41810976495843744
1.0,2.0,289.3364140546048,19.0,2.1739778181485993e-6,2.414207032884651
1.0,3.0,294.9413548509068,19.0,0.00040076502244913834,2.8615954195541398
1.0,4.0,293.5569168313473,18.0,1.736310705856903e-8,2.7581865518303954
1.0,5.0,301.223290257661,18.0,2.9048880551163762e-8,2.9169988195025622
1.0,6.0,297.6026139888924,18.0,0.00041901390043502936,2.8469406089291627
1.0,7.0,301.2004834804851,17.0,8.57550320812338e-9,2.9172242992998685
1.0,8.0,294.95164918932795,16.0,0.0005205353969722002,2.6016264142509984
1.0,9.0,304.77943005485463,16.0,2.996383506190326e-11,2.849294549341386
1.0,10.0,300.77171579693385,16.0,0.0002667662234593641,2.8416774789469468
1.0,11.0,310.33416031866955,15.0,3.422571515125441e-10,2.16043524847338
1.0,12.0,304.1076903719884,15.0,2.032234226488738e-11,2.8713888985800646
1.0,13.0,308.68813455632056,15.0,3.0960730708280176e-12,2.4799792223426502
1.0,14.0,306.2817098268342,15.0,6.536590392507306e-12,2.7542821749044104
1.0,15.0,304.399705097342,15.0,1.2535456685761909e-11,2.8597723300948505
1.0,16.0,304.76924371540105,15.0,1.2681073196808948e-12,2.844527076914037
1.0,17.0,315.55483260583543,10.0,4.1134147992794463e-16,1.360295517672773
1.0,18.0,310.5700832520507,10.0,4.276789666952444e-12,2.0666211445531086
1.0,19.0,314.1407582063303,10.0,5.129079901241879e-12,1.5289293717697792
1.0,20.0,310.6376365665007,10.0,3.9362209642761075e-12,2.0548162205400198
2.0,1.0,298.5748637853949,26.0,2.245140635850636e-5,2.8256735745054438
2.0,2.0,289.3364140546048,25.0,6.830878882182913e-10,4.097363837709271
2.0,3.0,294.9413548509068,25.0,7.459207153366123e-5,4.741528912334119
2.0,4.0,293.5569168313473,25.0,9.308289981966927e-5,4.5787224373919315
2.0,5.0,301.223290257661,25.0,2.6706985973208876e-11,4.9528972228673975
2.0,6.0,297.6026139888924,25.0,4.778434989667075e-5,4.968565721464278
2.0,7.0,301.2004834804851,25.0,3.1171214962322095e-11,4.954952492823166
