fw,step,temp,richness,stability,biomass
1.0,1.0,283.15,25.0,0.008706651795580346,3.7708521029339175
1.0,2.0,284.728947368421,24.0,4.3373637984471524e-6,2.390178275522452
1.0,3.0,286.30789473684206,24.0,9.786181478567154e-8,2.555808271310481
1.0,4.0,287.88684210526316,24.0,0.00026341225295806083,2.6870953083864415
1.0,5.0,289.4657894736842,24.0,2.893608605200486e-7,2.8019236057545127
1.0,6.0,291.04473684210524,24.0,0.00017096864906623725,2.893239577803854
1.0,7.0,292.6236842105263,24.0,1.7587350204271206e-8,2.9541060668184294
1.0,8.0,294.2026315789474,24.0,0.00017665708112983127,2.9788888224922374
1.0,9.0,295.7815789473684,23.0,0.00018019963497679396,2.962321393789862
1.0,10.0,297.36052631578946,21.0,0.0001446512747756509,2.886314531595293
1.0,11.0,298.9394736842105,20.0,0.00011583138771985978,2.7929588363714437
1.0,12.0,300.51842105263154,20.0,8.453764455880544e-5,2.7751518242437525
1.0,13.0,302.0973684210526,19.0,3.618097060389157e-8,2.6746435956727996
1.0,14.0,303.6763157894737,18.0,3.710417086555734e-12,2.538269724769605
1.0,15.0,305.2552631578947,18.0,1.695155232790949e-9,2.399597837604226
1.0,16.0,306.83421052631576,17.0,1.2490647334785356e-9,2.217263321495973
1.0,17.0,308.4131578947368,17.0,2.634287775346388e-5,2.014078402017617
1.0,18.0,309.9921052631579,15.0,5.506407271742117e-8,1.7811610907213389
1.0,19.0,311.57105263157894,8.0,8.542743056950495e-16,1.519015794137346
1.0,20.0,313.15,8.0,5.009775132894566e-12,1.3289255300698886
2.0,1.0,283.15,30.0,4.809786412797864e-5,1.6171491492330714
2.0,2.0,284.728947368421,28.0,9.683513353611866e-9,5.361688123641286
2.0,3.0,286.30789473684206,28.0,3.299912709248327e-8,5.355865003752233
2.0,4.0,287.88684210526316,28.0,2.303716827666456e-9,5.425218352283046
2.0,5.0,289.4657894736842,28.0,2.4126530418462004e-8,5.54253218428766
2.0,6.0,291.04473684210524,27.0,5.420778010063275e-10,5.6690023017778355
2.0,7.0,292.6236842105263,27.0,5.71493120068394e-10,5.5837473423676975
2.0,8.0,294.2026315789474,27.0,8.767914838709646e-5,5.650455961927048
2.0,9.0,295.7815789473684,27.0,7.356178485578842e-5,5.654880850542281
2.0,10.0,297.36052631578946,27.0,1.4497979207065172e-11,5.595659667848131
2.0,11.0,298.9394736842105,27.0,2.348670806424824e-11,5.475663744405806
2.0,12.0,300.51842105263154,27.0,3.060329371096605e-12,5.289479438165308
2.0,13.0,302.0973684210526,26.0,1.55135489295312e-11,5.019263830589363
2.0,14.0,303.6763157894737,26.0,2.8975223633386543e-11,4.618804220904597
2.0,15.0,305.2552631578947,26.0,9.032834454594223e-8,4.170330571201342
2.0,16.0,306.83421052631576,24.0,7.3154822631178505e-6,3.664931453154393
2.0,17.0,308.4131578947368,21.0,8.535151314858412e-16,3.249775877045064
2.0,18.0,309.9921052631579,21.0,3.36111791347768e-11,2.8525067068255496
2.0,19.0,311.57105263157894,13.0,1.6130600489403015e-15,2.4678963446097706
2.0,20.0,313.15,13.0,5.0097732781702786e-12,2.1595039863635686
3.0,1.0,283.15,26.0,0.00021433795773708283,0.45936873228961106
3.0,2.0,284.728947368421,21.0,0.0003416902516405533,2.1647591125507075
3.0,3.0,286.30789473684206,21.0,0.00034243582176101534,1.9537371214008012
3.0,4.0,287.88684210526316,21.0,0.00032218804021916605,2.0728855028242092
3.0,5.0,289.4657894736842,21.0,0.00029419021266389225,2.188723570864439
3.0,6.0,291.04473684210524,21.0,0.0002597641238404658,2.2985254343153305
3.0,7.0,292.6236842105263,21.0,6.086291387042208e-11,2.39862398854422
3.0,8.0,294.2026315789474,21.0,9.000982258599505e-11,2.4841524329100633
3.0,9.0,295.7815789473684,21.0,0.00015829482000443167,2.548571101867124
3.0,10.0,297.36052631578946,21.0,0.00012664630470428677,2.5831325926132664
3.0,11.0,298.9394736842105,21.0,0.00010381888469659623,2.57705980679234
3.0,12.0,300.51842105263154,21.0,8.227702963189312e-5,2.522526085404579
3.0,13.0,302.0973684210526,21.0,8.884641777422863e-9,2.426819519270385
3.0,14.0,303.6763157894737,20.0,3.935658016963083e-9,2.2918486046920417
3.0,15.0,305.2552631578947,19.0,3.7516238060595224e-14,2.1422335499427794
3.0,16.0,306.83421052631576,16.0,1.5246925282129586e-14,1.9194387788816858
3.0,17.0,308.4131578947368,16.0,2.6853800854723464e-10,1.7663007244556956
3.0,18.0,309.9921052631579,15.0,3.203033362691835e-8,1.5639624310346474
3.0,19.0,311.57105263157894,7.0,1.4467217974269697e-15,1.3292036235971758
3.0,20.0,313.15,7.0,5.009775918478525e-12,1.1628098388111525
4.0,1.0,283.15,27.0,0.006406578761065719,0.6232662035069676
4.0,2.0,284.728947368421,23.0,0.0012409598156833419,2.326629248810856
4.0,3.0,286.30789473684206,23.0,1.6570359181746772e-8,2.8158577827211584
4.0,4.0,287.88684210526316,23.0,3.5396861353702976e-10,2.878772244581041
4.0,5.0,289.4657894736842,23.0,6.778969929435582e-9,2.9244747484810083
4.0,6.0,291.04473684210524,23.0,3.150757808327353e-8,2.955613751344021
4.0,7.0,292.6236842105263,23.0,2.222558012246036e-8,2.9708400394076127
4.0,8.0,294.2026315789474,23.0,5.733550777139625e-9,2.966397840185269
4.0,9.0,295.7815789473684,23.0,0.00020122434708183572,2.9362849640687356
4.0,10.0,297.36052631578946,23.0,0.00017484173614884074,2.877027127474833
4.0,11.0,298.9394736842105,22.0,0.00014352886773979907,2.8113282323118685
4.0,12.0,300.51842105263154,20.0,3.4202195436924846e-10,2.7236253294606083
4.0,13.0,302.0973684210526,19.0,1.1893929801115098e-7,2.49046415102365
4.0,14.0,303.6763157894737,17.0,1.298579723017729e-8,2.3132551924122176
4.0,15.0,305.2552631578947,14.0,9.520803156030181e-14,2.140811902059871
4.0,16.0,306.83421052631576,14.0,3.9166201840794483e-11,1.9447165736819736
4.0,17.0,308.4131578947368,13.0,4.312995273116237e-14,1.756903936915749
4.0,18.0,309.9921052631579,13.0,5.527019452767827e-11,1.5494145734892364
4.0,19.0,311.57105263157894,7.0,6.964303200549053e-16,1.3290286632362613
4.0,20.0,313.15,7.0,5.009775918478525e-12,1.1628098388111525
5.0,1.0,283.15,25.0,2.8960209601481032e-5,9.196820482401742
5.0,2.0,284.728947368421,19.0,2.449617394356074e-8,5.06713912186112
5.0,3.0,286.30789473684206,19.0,1.2605173573318414e-8,3.8324920203856827
5.0,4.0,287.88684210526316,19.0,7.691868591856058e-9,3.7967601570341105
5.0,5.0,289.4657894736842,19.0,7.519870897694861e-10,3.7217744951700156
5.0,6.0,291.04473684210524,19.0,7.886018072542342e-12,3.606758775260253
5.0,7.0,292.6236842105263,18.0,1.170342542106552e-9,3.4612267624531596
5.0,8.0,294.2026315789474,18.0,0.0002216461132015188,3.242927404275744
5.0,9.0,295.7815789473684,17.0,0.00018673741888684977,3.093236590105896
