eutrophication,temp,repeat,persistence
10.0,279.15,4.0,0.4666666666666667
10.0,279.15,5.0,0.5333333333333333
10.0,279.15,6.0,0.5666666666666667
10.0,279.15,7.0,0.5
10.0,279.15,8.0,0.4666666666666667
10.0,279.15,9.0,0.5
10.0,279.15,10.0,0.4
10.0,279.15,11.0,0.3
10.0,279.15,12.0,0.2
10.0,279.15,13.0,0.36666666666666664
10.0,279.15,14.0,0.5666666666666667
10.0,279.15,15.0,0.23333333333333334
10.0,279.15,16.0,0.6666666666666666
10.0,279.15,17.0,0.5
10.0,279.15,18.0,0.5666666666666667
10.0,279.15,19.0,0.36666666666666664
10.0,279.15,20.0,0.26666666666666666
10.0,279.15,21.0,0.1
10.0,279.15,22.0,0.0
10.0,279.15,23.0,0.13333333333333333
10.0,279.15,24.0,0.13333333333333333
10.0,279.15,25.0,0.6
10.0,279.15,26.0,0.5
10.0,279.15,27.0,0.3
10.0,279.15,28.0,0.7333333333333333
10.0,279.15,29.0,0.5333333333333333
10.0,279.15,30.0,0.3
10.0,281.15,1.0,0.6
10.0,281.15,2.0,0.3
10.0,281.15,3.0,0.4666666666666667
10.0,281.15,4.0,0.4666666666666667
10.0,281.15,5.0,0.5333333333333333
10.0,281.15,6.0,0.5666666666666667
10.0,281.15,7.0,0.5
10.0,281.15,8.0,0.4666666666666667
10.0,281.15,9.0,0.5
10.0,281.15,10.0,0.4
10.0,281.15,11.0,0.3
10.0,281.15,12.0,0.26666666666666666
10.0,281.15,13.0,0.36666666666666664
10.0,281.15,14.0,0.5333333333333333
10.0,281.15,15.0,0.23333333333333334
10.0,281.15,16.0,0.6666666666666666
10.0,281.15,17.0,0.5
10.0,281.15,18.0,0.5666666666666667
10.0,281.15,19.0,0.5
10.0,281.15,20.0,0.26666666666666666
10.0,281.15,21.0,0.3333333333333333
10.0,281.15,22.0,0.23333333333333334
10.0,281.15,23.0,0.4666666666666667
10.0,281.15,24.0,0.23333333333333334
10.0,281.15,25.0,0.5666666666666667
10.0,281.15,26.0,0.5
10.0,281.15,27.0,0.3333333333333333
10.0,281.15,28.0,0.7333333333333333
10.0,281.15,29.0,0.5666666666666667
10.0,281.15,30.0,0.3333333333333333
10.0,283.15,1.0,0.6
10.0,283.15,2.0,0.5666666666666667
10.0,283.15,3.0,0.4666666666666667
10.0,283.15,4.0,0.4666666666666667
10.0,283.15,5.0,0.5
10.0,283.15,6.0,0.6333333333333333
10.0,283.15,7.0,0.43333333333333335
10.0,283.15,8.0,0.4666666666666667
10.0,283.15,9.0,0.5
10.0,283.15,10.0,0.4
10.0,283.15,11.0,0.4666666666666667
10.0,283.15,12.0,0.26666666666666666
10.0,283.15,13.0,0.36666666666666664
10.0,283.15,14.0,0.5333333333333333
10.0,283.15,15.0,0.23333333333333334
10.0,283.15,16.0,0.6666666666666666
10.0,283.15,17.0,0.5
10.0,283.15,18.0,0.5666666666666667
10.0,283.15,19.0,0.5
10.0,283.15,20.0,0.36666666666666664
10.0,283.15,21.0,0.3333333333333333
10.0,283.15,22.0,0.23333333333333334
10.0,283.15,23.0,0.5
10.0,283.15,24.0,0.3
10.0,283.15,25.0,0.5666666666666667
10.0,283.15,26.0,0.5
10.0,283.15,27.0,0.36666666666666664
10.0,283.15,28.0,0.7333333333333333
10.0,283.15,29.0,0.6
10.0,283.15,30.0,0.43333333333333335
10.0,285.15,1.0,0.6
10.0,285.15,2.0,0.5666666666666667
10.0,285.15,3.0,0.5
10.0,285.15,4.0,0.4666666666666667
10.0,285.15,5.0,0.5
10.0,285.15,6.0,0.6333333333333333
10.0,285.15,7.0,0.43333333333333335
10.0,285.15,8.0,0.4666666666666667
10.0,285.15,9.0,0.5
10.0,285.15,10.0,0.4
10.0,285.15,11.0,0.4666666666666667
10.0,285.15,12.0,0.26666666666666666
10.0,285.15,13.0,0.36666666666666664
10.0,285.15,14.0,0.5333333333333333
10.0,285.15,15.0,0.4666666666666667
10.0,285.15,16.0,0.6666666666666666
10.0,285.15,17.0,0.5
10.0,285.15,18.0,0.5666666666666667
10.0,285.15,19.0,0.5
10.0,285.15,20.0,0.36666666666666664
10.0,285.15,21.0,0.3333333333333333
10.0,285.15,22.0,0.23333333333333334
10.0,285.15,23.0,0.6
10.0,285.15,24.0,0.36666666666666664
10.0,285.15,25.0,0.6
10.0,285.15,26.0,0.5
10.0,285.15,27.0,0.36666666666666664
10.0,285.15,28.0,0.7333333333333333
10.0,285.15,29.0,0.6333333333333333
10.0,285.15,30.0,0.43333333333333335
10.0,287.15,1.0,0.6
10.0,287.15,2.0,0.6333333333333333
10.0,287.15,3.0,0.5
10.0,287.15,4.0,0.4666666666666667
10.0,287.15,5.0,0.5
10.0,287.15,6.0,0.6333333333333333
10.0,287.15,7.0,0.43333333333333335
10.0,287.15,8.0,0.4666666666666667
10.0,287.15,9.0,0.5
10.0,287.15,10.0,0.36666666666666664
10.0,287.15,11.0,0.5333333333333333
10.0,287.15,12.0,0.26666666666666666
10.0,287.15,13.0,0.36666666666666664
10.0,287.15,14.0,0.5333333333333333
10.0,287.15,15.0,0.43333333333333335
10.0,287.15,16.0,0.7
10.0,287.15,17.0,0.5333333333333333
10.0,287.15,18.0,0.5666666666666667
10.0,287.15,19.0,0.5
10.0,287.15,20.0,0.36666666666666664
10.0,287.15,21.0,0.3333333333333333
10.0,287.15,22.0,0.4
10.0,287.15,23.0,0.6333333333333333
10.0,287.15,24.0,0.36666666666666664
10.0,287.15,25.0,0.6
10.0,287.15,26.0,0.5
10.0,287.15,27.0,0.36666666666666664
10.0,287.15,28.0,0.7333333333333333
10.0,287.15,29.0,0.6333333333333333
10.0,287.15,30.0,0.4666666666666667
10.0,289.15,1.0,0.6
10.0,289.15,2.0,0.9333333333333333
10.0,289.15,3.0,0.5
10.0,289.15,4.0,0.4666666666666667
10.0,289.15,5.0,0.5
10.0,289.15,6.0,0.6333333333333333
10.0,289.15,7.0,0.43333333333333335
10.0,289.15,8.0,0.4666666666666667
10.0,289.15,9.0,0.5
10.0,289.15,10.0,0.36666666666666664
10.0,289.15,11.0,0.5333333333333333
10.0,289.15,12.0,0.26666666666666666
10.0,289.15,13.0,0.36666666666666664
10.0,289.15,14.0,0.5333333333333333
10.0,289.15,15.0,0.43333333333333335
10.0,289.15,16.0,0.7
10.0,289.15,17.0,0.5333333333333333
10.0,289.15,18.0,0.5666666666666667
10.0,289.15,19.0,0.5
10.0,289.15,20.0,0.3333333333333333
10.0,289.15,21.0,0.3333333333333333
10.0,289.15,22.0,0.5666666666666667
10.0,289.15,23.0,0.6333333333333333
10.0,289.15,24.0,0.43333333333333335
10.0,289.15,25.0,0.5666666666666667
10.0,289.15,26.0,0.5
10.0,289.15,27.0,0.36666666666666664
10.0,289.15,28.0,0.7333333333333333
10.0,289.15,29.0,0.6333333333333333
10.0,289.15,30.0,0.4666666666666667
10.0,291.15,1.0,0.6
10.0,291.15,2.0,0.9333333333333333
10.0,291.15,3.0,0.5
10.0,291.15,4.0,0.4666666666666667
10.0,291.15,5.0,0.5
10.0,291.15,6.0,0.6333333333333333
10.0,291.15,7.0,0.43333333333333335
10.0,291.15,8.0,0.4666666666666667
10.0,291.15,9.0,0.5
10.0,291.15,10.0,0.36666666666666664
10.0,291.15,11.0,0.5666666666666667
10.0,291.15,12.0,0.26666666666666666
10.0,291.15,13.0,0.36666666666666664
10.0,291.15,14.0,0.5666666666666667
10.0,291.15,15.0,0.43333333333333335
10.0,291.15,16.0,0.7
10.0,291.15,17.0,0.5333333333333333
10.0,291.15,18.0,0.5666666666666667
10.0,291.15,19.0,0.5
10.0,291.15,20.0,0.36666666666666664
10.0,291.15,21.0,0.3333333333333333
10.0,291.15,22.0,0.6
10.0,291.15,23.0,0.6333333333333333
10.0,291.15,24.0,0.43333333333333335
10.0,291.15,25.0,0.5666666666666667
10.0,291.15,26.0,0.5333333333333333
10.0,291.15,27.0,0.36666666666666664
10.0,291.15,28.0,0.7333333333333333
10.0,291.15,29.0,0.6333333333333333
10.0,291.15,30.0,0.4666666666666667
10.0,293.15,1.0,0.6
10.0,293.15,2.0,0.9666666666666667
10.0,293.15,3.0,0.5
10.0,293.15,4.0,0.4666666666666667
10.0,293.15,5.0,0.5
10.0,293.15,6.0,0.6333333333333333
10.0,293.15,7.0,0.43333333333333335
10.0,293.15,8.0,0.4666666666666667
10.0,293.15,9.0,0.5
10.0,293.15,10.0,0.36666666666666664
10.0,293.15,11.0,0.5666666666666667
10.0,293.15,12.0,0.26666666666666666
10.0,293.15,13.0,0.36666666666666664
10.0,293.15,14.0,0.5666666666666667
10.0,293.15,15.0,0.43333333333333335
10.0,293.15,16.0,0.7
10.0,293.15,17.0,0.5333333333333333
10.0,293.15,18.0,0.5666666666666667
10.0,293.15,19.0,0.5333333333333333
10.0,293.15,20.0,0.36666666666666664
10.0,293.15,21.0,0.3333333333333333
10.0,293.15,22.0,0.6333333333333333
10.0,293.15,23.0,0.6333333333333333
10.0,293.15,24.0,0.43333333333333335
10.0,293.15,25.0,0.5666666666666667
10.0,293.15,26.0,0.5333333333333333
10.0,293.15,27.0,0.4
10.0,293.15,28.0,0.7333333333333333
10.0,293.15,29.0,0.6333333333333333
10.0,293.15,30.0,0.4666666666666667
10.0,295.15,1.0,0.6
10.0,295.15,2.0,0.9666666666666667
10.0,295.15,3.0,0.5
10.0,295.15,4.0,0.4666666666666667
10.0,295.15,5.0,0.5
10.0,295.15,6.0,0.6333333333333333
10.0,295.15,7.0,0.43333333333333335
10.0,295.15,8.0,0.4666666666666667
10.0,295.15,9.0,0.5
10.0,295.15,10.0,0.36666666666666664
10.0,295.15,11.0,0.5666666666666667
10.0,295.15,12.0,0.26666666666666666
10.0,295.15,13.0,0.36666666666666664
10.0,295.15,14.0,0.5666666666666667
10.0,295.15,15.0,0.43333333333333335
10.0,295.15,16.0,0.7
10.0,295.15,17.0,0.5333333333333333
10.0,295.15,18.0,0.5666666666666667
10.0,295.15,19.0,0.5333333333333333
10.0,295.15,20.0,0.36666666666666664
10.0,295.15,21.0,0.5
10.0,295.15,22.0,0.6333333333333333
10.0,295.15,23.0,0.5666666666666667
10.0,295.15,24.0,0.43333333333333335
10.0,295.15,25.0,0.6
10.0,295.15,26.0,0.5333333333333333
10.0,295.15,27.0,0.5666666666666667
10.0,295.15,28.0,0.7333333333333333
10.0,295.15,29.0,0.6333333333333333
10.0,295.15,30.0,0.4666666666666667
10.0,297.15,1.0,0.6
10.0,297.15,2.0,0.9666666666666667
10.0,297.15,3.0,0.5
10.0,297.15,4.0,0.4666666666666667
10.0,297.15,5.0,0.5
10.0,297.15,6.0,0.6333333333333333
10.0,297.15,7.0,0.43333333333333335
10.0,297.15,8.0,0.4666666666666667
10.0,297.15,9.0,0.5
10.0,297.15,10.0,0.36666666666666664
10.0,297.15,11.0,0.5666666666666667
10.0,297.15,12.0,0.3
10.0,297.15,13.0,0.36666666666666664
10.0,297.15,14.0,0.5666666666666667
10.0,297.15,15.0,0.5
10.0,297.15,16.0,0.7
10.0,297.15,17.0,0.5333333333333333
10.0,297.15,18.0,0.5666666666666667
10.0,297.15,19.0,0.5666666666666667
10.0,297.15,20.0,0.36666666666666664
10.0,297.15,21.0,0.5
10.0,297.15,22.0,0.6666666666666666
10.0,297.15,23.0,0.6
10.0,297.15,24.0,0.43333333333333335
10.0,297.15,25.0,0.6
10.0,297.15,26.0,0.5333333333333333
10.0,297.15,27.0,0.5666666666666667
10.0,297.15,28.0,0.7333333333333333
10.0,297.15,29.0,0.6333333333333333
10.0,297.15,30.0,0.4666666666666667
10.0,299.15,1.0,0.6
10.0,299.15,2.0,0.9666666666666667
10.0,299.15,3.0,0.5
10.0,299.15,4.0,0.4666666666666667
10.0,299.15,5.0,0.5
10.0,299.15,6.0,0.6333333333333333
10.0,299.15,7.0,0.43333333333333335
10.0,299.15,8.0,0.4666666666666667
10.0,299.15,9.0,0.5
10.0,299.15,10.0,0.36666666666666664
10.0,299.15,11.0,0.5666666666666667
10.0,299.15,12.0,0.3333333333333333
10.0,299.15,13.0,0.36666666666666664
10.0,299.15,14.0,0.5666666666666667
10.0,299.15,15.0,0.5
10.0,299.15,16.0,0.7
10.0,299.15,17.0,0.5333333333333333
10.0,299.15,18.0,0.5666666666666667
10.0,299.15,19.0,0.5666666666666667
10.0,299.15,20.0,0.36666666666666664
10.0,299.15,21.0,0.5
10.0,299.15,22.0,0.6666666666666666
10.0,299.15,23.0,0.7666666666666667
10.0,299.15,24.0,0.43333333333333335
10.0,299.15,25.0,0.6
10.0,299.15,26.0,0.5333333333333333
10.0,299.15,27.0,0.5666666666666667
10.0,299.15,28.0,0.7333333333333333
10.0,299.15,29.0,0.6333333333333333
10.0,299.15,30.0,0.4666666666666667
10.0,301.15,1.0,0.6
10.0,301.15,2.0,0.9666666666666667
10.0,301.15,3.0,0.5
10.0,301.15,4.0,0.4666666666666667
10.0,301.15,5.0,0.5
10.0,301.15,6.0,0.6333333333333333
10.0,301.15,7.0,0.43333333333333335
10.0,301.15,8.0,0.4666666666666667
10.0,301.15,9.0,0.5
10.0,301.15,10.0,0.36666666666666664
10.0,301.15,11.0,0.6
10.0,301.15,12.0,0.3333333333333333
10.0,301.15,13.0,0.36666666666666664
10.0,301.15,14.0,0.5666666666666667
10.0,301.15,15.0,0.5
10.0,301.15,16.0,0.7
10.0,301.15,17.0,0.5333333333333333
10.0,301.15,18.0,0.5666666666666667
10.0,301.15,19.0,0.5666666666666667
10.0,301.15,20.0,0.36666666666666664
10.0,301.15,21.0,0.5
10.0,301.15,22.0,0.6666666666666666
10.0,301.15,23.0,0.8
10.0,301.15,24.0,0.43333333333333335
10.0,301.15,25.0,0.6
10.0,301.15,26.0,0.5333333333333333
10.0,301.15,27.0,0.5666666666666667
10.0,301.15,28.0,0.7333333333333333
10.0,301.15,29.0,0.6333333333333333
10.0,301.15,30.0,0.4666666666666667
10.0,303.15,1.0,0.6
10.0,303.15,2.0,0.9666666666666667
10.0,303.15,3.0,0.5
10.0,303.15,4.0,0.4666666666666667
10.0,303.15,5.0,0.5
10.0,303.15,6.0,0.6333333333333333
10.0,303.15,7.0,0.43333333333333335
10.0,303.15,8.0,0.4666666666666667
10.0,303.15,9.0,0.5
10.0,303.15,10.0,0.36666666666666664
10.0,303.15,11.0,0.6
10.0,303.15,12.0,0.3333333333333333
10.0,303.15,13.0,0.36666666666666664
10.0,303.15,14.0,0.5666666666666667
10.0,303.15,15.0,0.5
10.0,303.15,16.0,0.7
10.0,303.15,17.0,0.5333333333333333
10.0,303.15,18.0,0.5666666666666667
10.0,303.15,19.0,0.5666666666666667
10.0,303.15,20.0,0.43333333333333335
10.0,303.15,21.0,0.5
10.0,303.15,22.0,0.6666666666666666
10.0,303.15,23.0,0.8
10.0,303.15,24.0,0.43333333333333335
10.0,303.15,25.0,0.6
10.0,303.15,26.0,0.5333333333333333
10.0,303.15,27.0,0.5666666666666667
10.0,303.15,28.0,0.7333333333333333
10.0,303.15,29.0,0.6333333333333333
10.0,303.15,30.0,0.5
10.0,305.15,1.0,0.6
10.0,305.15,2.0,0.9666666666666667
10.0,305.15,3.0,0.5
10.0,305.15,4.0,0.4666666666666667
10.0,305.15,5.0,0.5
10.0,305.15,6.0,0.6333333333333333
10.0,305.15,7.0,0.43333333333333335
10.0,305.15,8.0,0.4666666666666667
10.0,305.15,9.0,0.5
10.0,305.15,10.0,0.4
10.0,305.15,11.0,0.6
10.0,305.15,12.0,0.3333333333333333
10.0,305.15,13.0,0.36666666666666664
10.0,305.15,14.0,0.5666666666666667
10.0,305.15,15.0,0.5
10.0,305.15,16.0,0.7
10.0,305.15,17.0,0.5333333333333333
10.0,305.15,18.0,0.5666666666666667
10.0,305.15,19.0,0.5666666666666667
10.0,305.15,20.0,0.43333333333333335
10.0,305.15,21.0,0.5
10.0,305.15,22.0,0.6666666666666666
10.0,305.15,23.0,0.8
10.0,305.15,24.0,0.43333333333333335
10.0,305.15,25.0,0.6
10.0,305.15,26.0,0.5333333333333333
10.0,305.15,27.0,0.5666666666666667
10.0,305.15,28.0,0.7333333333333333
10.0,305.15,29.0,0.6333333333333333
10.0,305.15,30.0,0.5
10.0,307.15,1.0,0.6
10.0,307.15,2.0,0.9666666666666667
10.0,307.15,3.0,0.5
10.0,307.15,4.0,0.4666666666666667
10.0,307.15,5.0,0.5
10.0,307.15,6.0,0.6333333333333333
10.0,307.15,7.0,0.43333333333333335
10.0,307.15,8.0,0.4666666666666667
10.0,307.15,9.0,0.5
10.0,307.15,10.0,0.4
10.0,307.15,11.0,0.6
10.0,307.15,12.0,0.3333333333333333
10.0,307.15,13.0,0.4
10.0,307.15,14.0,0.6
10.0,307.15,15.0,0.5
10.0,307.15,16.0,0.7
10.0,307.15,17.0,0.5333333333333333
10.0,307.15,18.0,0.5666666666666667
10.0,307.15,19.0,0.5666666666666667
10.0,307.15,20.0,0.43333333333333335
10.0,307.15,21.0,0.5
10.0,307.15,22.0,0.6666666666666666
10.0,307.15,23.0,0.8
10.0,307.15,24.0,0.43333333333333335
10.0,307.15,25.0,0.6
10.0,307.15,26.0,0.5333333333333333
10.0,307.15,27.0,0.5666666666666667
10.0,307.15,28.0,0.7333333333333333
10.0,307.15,29.0,0.6333333333333333
10.0,307.15,30.0,0.5
10.0,309.15,1.0,0.6
10.0,309.15,2.0,0.9666666666666667
10.0,309.15,3.0,0.5
10.0,309.15,4.0,0.4666666666666667
10.0,309.15,5.0,0.5
10.0,309.15,6.0,0.6333333333333333
10.0,309.15,7.0,0.43333333333333335
10.0,309.15,8.0,0.4666666666666667
10.0,309.15,9.0,0.5
10.0,309.15,10.0,0.43333333333333335
10.0,309.15,11.0,0.6666666666666666
10.0,309.15,12.0,0.3333333333333333
10.0,309.15,13.0,0.4
10.0,309.15,14.0,0.6
10.0,309.15,15.0,0.5
10.0,309.15,16.0,0.7
10.0,309.15,17.0,0.5333333333333333
10.0,309.15,18.0,0.5666666666666667
10.0,309.15,19.0,0.5666666666666667
10.0,309.15,20.0,0.4666666666666667
10.0,309.15,21.0,0.5
10.0,309.15,22.0,0.7333333333333333
10.0,309.15,23.0,0.8
10.0,309.15,24.0,0.43333333333333335
10.0,309.15,25.0,0.6
10.0,309.15,26.0,0.5333333333333333
10.0,309.15,27.0,0.5666666666666667
10.0,309.15,28.0,0.7666666666666667
10.0,309.15,29.0,0.6333333333333333
10.0,309.15,30.0,0.5
10.0,311.15,1.0,0.6
10.0,311.15,2.0,0.9666666666666667
10.0,311.15,3.0,0.5
10.0,311.15,4.0,0.4666666666666667
10.0,311.15,5.0,0.5
10.0,311.15,6.0,0.6333333333333333
10.0,311.15,7.0,0.43333333333333335
10.0,311.15,8.0,0.4666666666666667
10.0,311.15,9.0,0.5
10.0,311.15,10.0,0.43333333333333335
10.0,311.15,11.0,0.7
10.0,311.15,12.0,0.3333333333333333
10.0,311.15,13.0,0.4
10.0,311.15,14.0,0.6
10.0,311.15,15.0,0.5
10.0,311.15,16.0,0.7333333333333333
10.0,311.15,17.0,0.5333333333333333
10.0,311.15,18.0,0.5666666666666667
10.0,311.15,19.0,0.5666666666666667
10.0,311.15,20.0,0.4666666666666667
10.0,311.15,21.0,0.5
10.0,311.15,22.0,0.7333333333333333
10.0,311.15,23.0,0.8
10.0,311.15,24.0,0.43333333333333335
10.0,311.15,25.0,0.6
10.0,311.15,26.0,0.5333333333333333
10.0,311.15,27.0,0.5666666666666667
10.0,311.15,28.0,0.7666666666666667
10.0,311.15,29.0,0.6333333333333333
10.0,311.15,30.0,0.5
10.0,313.15,1.0,0.6
10.0,313.15,2.0,0.9666666666666667
10.0,313.15,3.0,0.5
10.0,313.15,4.0,0.4666666666666667
10.0,313.15,5.0,0.5
10.0,313.15,6.0,0.6333333333333333
10.0,313.15,7.0,0.43333333333333335
10.0,313.15,8.0,0.4666666666666667
10.0,313.15,9.0,0.5
10.0,313.15,10.0,0.43333333333333335
10.0,313.15,11.0,0.7
10.0,313.15,12.0,0.3333333333333333
10.0,313.15,13.0,0.4
10.0,313.15,14.0,0.6
10.0,313.15,15.0,0.5
10.0,313.15,16.0,0.7333333333333333
10.0,313.15,17.0,0.5333333333333333
10.0,313.15,18.0,0.5666666666666667
10.0,313.15,19.0,0.5666666666666667
10.0,313.15,20.0,0.4666666666666667
10.0,313.15,21.0,0.5
10.0,313.15,22.0,0.7333333333333333
10.0,313.15,23.0,0.8
10.0,313.15,24.0,0.43333333333333335
10.0,313.15,25.0,0.6
10.0,313.15,26.0,0.5666666666666667
10.0,313.15,27.0,0.5666666666666667
10.0,313.15,28.0,0.7666666666666667
10.0,313.15,29.0,0.6333333333333333
10.0,313.15,30.0,0.5
