fw,step,temp,richness,stability,biomass
1.0,1.0,284.274101414839,25.0,0.020976561249990932,2.7988252116238512
1.0,2.0,279.9954663332254,23.0,0.0006608569717150353,1.8248041874808287
1.0,3.0,288.8875565573089,23.0,1.784512813683901e-6,2.4808622440497348
1.0,4.0,288.1044088782897,23.0,2.175323664508093e-7,2.411946955008833
1.0,5.0,293.46422795208025,23.0,1.53041650585858e-7,2.819694180220154
1.0,6.0,283.414659423972,23.0,0.0003823362747244176,1.9948098795610731
1.0,7.0,294.1345707470549,23.0,0.00017721423437079924,2.8528307484135484
1.0,8.0,289.13442155004725,23.0,3.184493229704888e-7,2.5027604911705756
1.0,9.0,295.0325212433994,23.0,0.0001973343120032154,2.8880171985226037
1.0,10.0,293.9495219705492,23.0,0.00017546279499350888,2.8453786756595605
1.0,11.0,301.0416771042318,19.0,1.1644379985713885e-9,2.7332704344888326
1.0,12.0,296.8246274462496,19.0,8.839734783850584e-6,2.9824271551710435
1.0,13.0,303.486721770793,17.0,4.578699382478312e-10,2.5567090837629447
1.0,14.0,301.9186224646358,17.0,3.715344125279583e-10,2.673415593770843
1.0,15.0,306.3074508105658,17.0,3.9172126907351267e-10,2.278743219967025
1.0,16.0,305.7777858356211,17.0,5.89527746416407e-10,2.3376523590134966
1.0,17.0,312.3038030534997,8.0,2.6797869186704464e-16,1.428060215781334
1.0,18.0,306.9805389246552,8.0,4.888954729384114e-12,2.254471550637055
1.0,19.0,310.9122959744309,8.0,5.376505902516623e-12,1.6061132581511532
1.0,20.0,309.12594017232124,8.0,4.101423968692844e-12,1.8715977904238963
2.0,1.0,284.274101414839,30.0,3.7996965052741055e-5,1.6915044461776276
2.0,2.0,279.9954663332254,28.0,1.2037083338029125e-5,5.265983349531742
2.0,3.0,288.8875565573089,28.0,1.2337399274320182e-9,5.489149062578849
2.0,4.0,288.1044088782897,28.0,3.186944603294674e-8,5.443411708118417
2.0,5.0,293.46422795208025,28.0,3.7304556251053765e-11,5.804182704794705
2.0,6.0,283.414659423972,27.0,6.442758684742381e-8,5.426058257149421
2.0,7.0,294.1345707470549,27.0,8.907816676267072e-5,5.63926179131966
2.0,8.0,289.13442155004725,27.0,2.7873574573884887e-10,5.305388890250668
2.0,9.0,295.0325212433994,27.0,7.680056009186283e-5,5.657986255763258
2.0,10.0,293.9495219705492,27.0,9.035387425734568e-5,5.645426045285171
2.0,11.0,301.0416771042318,26.0,1.435650941890662e-12,5.2101334048682535
2.0,12.0,296.8246274462496,26.0,6.627262555456436e-5,5.504893025039468
2.0,13.0,303.486721770793,26.0,5.5854003736112755e-11,4.6662234271464245
2.0,14.0,301.9186224646358,26.0,1.2299667390039787e-11,4.9931872023195725
2.0,15.0,306.3074508105658,26.0,3.052999329122797e-6,3.839478661015487
2.0,16.0,305.7777858356211,26.0,6.191383944960551e-9,4.00540080396326
2.0,17.0,312.3038030534997,13.0,1.9152643499282726e-16,2.3200749065372706
2.0,18.0,306.9805389246552,13.0,4.888966498590934e-12,3.663516269785214
2.0,19.0,310.9122959744309,13.0,5.3765093205495975e-12,2.609934044495623
2.0,20.0,309.12594017232124,13.0,4.101423989141683e-12,3.041346409438832
3.0,1.0,284.274101414839,25.0,0.00010116494146853438,0.45955666831206937
3.0,2.0,279.9954663332254,21.0,0.0004043960567227086,1.6309456646011098
3.0,3.0,288.8875565573089,21.0,0.00030251590236128297,2.147006535947322
3.0,4.0,288.1044088782897,21.0,0.00031801639599186437,2.0890774790233864
3.0,5.0,293.46422795208025,21.0,0.0001737463113830017,2.446392115761225
3.0,6.0,283.414659423972,21.0,0.0003827448097420397,1.7347429651643849
3.0,7.0,294.1345707470549,21.0,4.793316540037635e-10,2.480785795671358
3.0,8.0,289.13442155004725,21.0,0.00029795043837102595,2.1647268010630323
3.0,9.0,295.0325212433994,21.0,5.890125882905902e-10,2.5211697451493307
3.0,10.0,293.9495219705492,21.0,9.397722873844533e-10,2.4716002361135607
3.0,11.0,301.0416771042318,21.0,1.8424311570581572e-9,2.4952655637701353
