fw,step,temp,richness,stability,biomass
1.0,1.0,282.774101414839,26.0,0.006358655924502852,4.060799939920796
1.0,2.0,282.9954663332254,23.0,0.00044831715320734785,2.048063874796449
1.0,3.0,287.3875565573089,23.0,0.00031790251013955105,2.349733081424671
1.0,4.0,291.1044088782897,23.0,2.8722950401108926e-7,2.6622468311324785
1.0,5.0,291.96422795208025,23.0,2.4695520529054235e-8,2.7259324831666287
1.0,6.0,286.414659423972,23.0,8.09107027934687e-7,2.261712822391952
1.0,7.0,292.6345707470549,23.0,3.276465709024858e-7,2.7702194232636654
1.0,8.0,292.13442155004725,23.0,3.3817868251137675e-9,2.7379795029130443
1.0,9.0,293.5325212433994,23.0,1.607760682762754e-6,2.8239338877353113
1.0,10.0,296.9495219705492,22.0,0.00016301448285267254,2.9144759187073177
1.0,11.0,299.5416771042318,20.0,0.00010615157995820778,2.8218768423499845
1.0,12.0,299.8246274462496,20.0,9.403298648290652e-5,2.8068695843569533
1.0,13.0,301.986721770793,19.0,6.639913372752245e-8,2.6830893459270255
1.0,14.0,304.9186224646358,18.0,2.2171324872108957e-10,2.4338612617505446
1.0,15.0,304.8074508105658,18.0,6.141372633648979e-10,2.444497481553748
1.0,16.0,308.7777858356211,15.0,5.0939980066883725e-8,1.965590238050877
1.0,17.0,310.8038030534997,15.0,2.990675690891628e-9,1.632545135362646
1.0,18.0,309.9805389246552,15.0,8.337308821311407e-9,1.7822419821559312
1.0,19.0,309.4122959744309,15.0,3.919921398073658e-9,1.8741239436331918
1.0,20.0,312.12594017232124,8.0,4.598795457405871e-16,1.4492889331575
2.0,1.0,282.774101414839,30.0,4.801933680388319e-5,1.593570264791289
2.0,2.0,282.9954663332254,28.0,5.165151556985504e-6,5.327693752742257
2.0,3.0,287.3875565573089,28.0,2.4772112338502183e-9,5.394415805927593
2.0,4.0,291.1044088782897,28.0,6.657171361316027e-10,5.670596970619953
2.0,5.0,291.96422795208025,27.0,2.602425207189041e-10,5.734174355431745
2.0,6.0,286.414659423972,27.0,2.299603027727243e-9,5.10311165451601
2.0,7.0,292.6345707470549,27.0,5.406072812167737e-11,5.579084730161261
2.0,8.0,292.13442155004725,27.0,1.1879908900179103e-10,5.554152130429813
2.0,9.0,293.5325212433994,27.0,2.5847586189604756e-9,5.629405299870252
2.0,10.0,296.9495219705492,27.0,6.483978341854063e-5,5.616390596420353
2.0,11.0,299.5416771042318,27.0,1.6955100939983686e-11,5.413107805114084
2.0,12.0,299.8246274462496,27.0,3.0660216200754113e-11,5.3803750384642575
2.0,13.0,301.986721770793,26.0,1.1272542232259812e-12,5.041488967263954
2.0,14.0,304.9186224646358,26.0,1.1105572558967657e-8,4.272600850840178
2.0,15.0,304.8074508105658,26.0,2.45623013813669e-10,4.30493823714933
2.0,16.0,308.7777858356211,21.0,9.064079727845576e-16,3.159725782293789
2.0,17.0,310.8038030534997,21.0,1.7419961861602906e-10,2.6417777683145904
2.0,18.0,309.9805389246552,21.0,2.0728792085324084e-10,2.8547563056410814
2.0,19.0,309.4122959744309,21.0,2.15857663745996e-11,2.999397399476464
2.0,20.0,312.12594017232124,13.0,7.511973762362945e-16,2.354616571839157
3.0,1.0,282.774101414839,27.0,0.0002716416808698819,0.45996409199445487
3.0,2.0,282.9954663332254,21.0,0.00036015344380461225,2.073114262187624
3.0,3.0,287.3875565573089,21.0,0.00032871831221638906,2.035551267013697
3.0,4.0,291.1044088782897,21.0,0.00024286094343880206,2.3025158557910466
3.0,5.0,291.96422795208025,21.0,2.514815824365715e-10,2.358282264294393
3.0,6.0,286.414659423972,21.0,0.00034355036415616445,1.9619054897691433
3.0,7.0,292.6345707470549,21.0,2.817775797603387e-10,2.3992732702402177
3.0,8.0,292.13442155004725,21.0,5.837632789168579e-11,2.368899983979829
3.0,9.0,293.5325212433994,21.0,2.9363862993883317e-8,2.45003210087771
3.0,10.0,296.9495219705492,21.0,0.00013317625945523422,2.5776784688080365
3.0,11.0,299.5416771042318,21.0,9.414828553671139e-5,2.562197631649959
3.0,12.0,299.8246274462496,21.0,9.193713865377123e-5,2.5520961565522775
3.0,13.0,301.986721770793,21.0,4.891423599087156e-9,2.4348327866102233
3.0,14.0,304.9186224646358,18.0,6.531820030555223e-13,2.1693263886297047
3.0,15.0,304.8074508105658,18.0,7.297842552739312e-10,2.0736412108478803
3.0,16.0,308.7777858356211,16.0,7.99721064113293e-10,1.7249348231325328
3.0,17.0,310.8038030534997,15.0,3.6887560190030007e-8,1.4299134626606145
3.0,18.0,309.9805389246552,15.0,1.5541742425514523e-8,1.5648588008763753
3.0,19.0,309.4122959744309,15.0,2.2312090582899755e-9,1.6458659512799698
3.0,20.0,312.12594017232124,7.0,1.2263454553082345e-15,1.2681894019987032
4.0,1.0,282.774101414839,27.0,0.006616177408906394,0.6267229840695246
4.0,2.0,282.9954663332254,24.0,0.009894686051587224,2.204713149859343
4.0,3.0,287.3875565573089,24.0,2.0546928562854702e-7,2.8915122398981965
4.0,4.0,291.1044088782897,23.0,5.584351125367522e-8,2.9617506370350153
4.0,5.0,291.96422795208025,23.0,2.230500924220543e-8,2.967320563330169
4.0,6.0,286.414659423972,23.0,0.00023557445513812733,2.819845204917702
4.0,7.0,292.6345707470549,23.0,1.2382235543289474e-7,2.970495211224282
4.0,8.0,292.13442155004725,23.0,2.9415502613322145e-9,2.967937846252133
4.0,9.0,293.5325212433994,23.0,0.00012627437523236702,2.971036536555477
4.0,10.0,296.9495219705492,23.0,0.00018252695985802086,2.89490444044763
4.0,11.0,299.5416771042318,21.0,7.003212123319745e-11,2.7862850842202818
4.0,12.0,299.8246274462496,21.0,2.5142792996191884e-10,2.76998023455055
4.0,13.0,301.986721770793,18.0,1.920330200274459e-7,2.59139072275191
4.0,14.0,304.9186224646358,15.0,2.0572555293902286e-9,2.1760233278285037
4.0,15.0,304.8074508105658,15.0,1.1124447908145295e-9,2.185633920307993
4.0,16.0,308.7777858356211,11.0,2.5516417884962004e-16,1.7064733901855182
4.0,17.0,310.8038030534997,11.0,2.3963360119575695e-9,1.4241305173274423
4.0,18.0,309.9805389246552,11.0,2.8402150881772016e-11,1.5432671230327235
4.0,19.0,309.4122959744309,11.0,1.4268920559336674e-11,1.6218374779370655
4.0,20.0,312.12594017232124,7.0,1.2360948842351002e-15,1.2679406774891788
5.0,1.0,282.774101414839,25.0,2.7920739942039993e-5,9.236431181917174
