fw,step,temp,richness,stability,biomass
1.0,1.0,287.274101414839,22.0,0.006988771261964685,0.9262571993030043
1.0,2.0,276.9954663332254,21.0,0.0006453594534515156,1.5972863681730352
1.0,3.0,291.8875565573089,21.0,1.2029814531248147e-8,2.910170355883935
1.0,4.0,285.1044088782897,21.0,0.0004233983453538536,2.3146092145044483
1.0,5.0,296.46422795208025,19.0,0.00014852704422712345,3.0915768319272985
1.0,6.0,280.414659423972,19.0,0.0005316114490633137,1.7190755364230137
1.0,7.0,297.1345707470549,19.0,0.00014062314377514423,2.952684043250649
1.0,8.0,286.13442155004725,19.0,9.026298574528902e-8,2.214402714360886
1.0,9.0,298.0325212433994,19.0,0.00014030518257040155,2.9542925895308523
1.0,10.0,290.9495219705492,19.0,2.2953270793436693e-8,2.634997977310815
1.0,11.0,304.0416771042318,18.0,1.7371658727713195e-7,2.519342335396696
1.0,12.0,293.8246274462496,18.0,0.0002644936571706893,2.723789014843039
1.0,13.0,306.486721770793,17.0,4.5349698510675254e-5,2.226665888939046
1.0,14.0,298.9186224646358,16.0,3.3890149641257497e-10,2.908016445078442
1.0,15.0,309.3074508105658,14.0,9.496797362621432e-8,1.890655800046163
1.0,16.0,302.7777858356211,14.0,6.485821279231724e-8,2.4803662393143946
1.0,17.0,315.3038030534997,8.0,1.2368809753811678e-15,1.1110369801636752
1.0,18.0,303.98053892465515,8.0,6.5626361949689545e-12,2.937042227444705
1.0,19.0,313.9122959744309,8.0,5.347380011078992e-12,1.2468939540128152
1.0,20.0,306.12594017232124,8.0,5.183748124491609e-12,2.4295818666915054
2.0,1.0,287.274101414839,29.0,3.217514534556922e-5,1.9155909169970635
2.0,2.0,276.9954663332254,28.0,0.00022659511414835085,5.958322735970954
2.0,3.0,291.8875565573089,28.0,0.00016265229547763577,5.880403579703207
2.0,4.0,285.1044088782897,27.0,1.9248829476315545e-8,5.788261757153694
2.0,5.0,296.46422795208025,26.0,2.950808237175161e-11,5.8146785094846845
2.0,6.0,280.414659423972,26.0,1.1908982685573777e-6,6.241508409686579
2.0,7.0,297.1345707470549,26.0,1.2866784945173529e-11,5.599837131552646
2.0,8.0,286.13442155004725,26.0,2.45933304073706e-8,5.555681885372768
2.0,9.0,298.0325212433994,26.0,5.352835940636887e-12,5.534331641422108
2.0,10.0,290.9495219705492,26.0,0.00019386633472131341,5.578982426647948
2.0,11.0,304.0416771042318,25.0,2.04636278793218e-10,4.5055457604056075
2.0,12.0,293.8246274462496,25.0,9.834618757088252e-5,5.547324712210874
2.0,13.0,306.486721770793,25.0,1.8334439570584302e-7,3.7929137051343793
2.0,14.0,298.9186224646358,25.0,1.037096596865492e-11,5.329665821306609
2.0,15.0,309.3074508105658,21.0,6.468963165981404e-16,3.0279095496531796
2.0,16.0,302.7777858356211,21.0,1.5389929844959017e-11,4.788853633948167
2.0,17.0,315.3038030534997,13.0,6.154425735376045e-16,1.804958637776188
2.0,18.0,303.98053892465515,13.0,6.562638199550039e-12,4.772693619597645
2.0,19.0,313.9122959744309,13.0,5.347377804685968e-12,2.026202675270825
2.0,20.0,306.12594017232124,13.0,5.183748100556107e-12,3.9480705333736954
3.0,1.0,287.274101414839,19.0,8.294983922193004e-6,0.4721304554171567
3.0,2.0,276.9954663332254,18.0,0.0006672833834650432,0.9325541770897335
3.0,3.0,291.8875565573089,18.0,3.542399258669847e-8,1.8889400835149681
3.0,4.0,285.1044088782897,18.0,0.000499720900187153,1.429018412140776
3.0,5.0,296.46422795208025,18.0,0.00021342017056019992,2.159870583739651
3.0,6.0,280.414659423972,18.0,0.0005743258556418615,1.1429025445446397
3.0,7.0,297.1345707470549,18.0,0.00018895927463444533,2.1902906319415902
3.0,8.0,286.13442155004725,18.0,0.00047819592709292223,1.4983232290190813
3.0,9.0,298.0325212433994,18.0,0.0001675684680340325,2.2258285579755626
3.0,10.0,290.9495219705492,18.0,2.710376105413971e-10,1.8277195568264142
3.0,11.0,304.0416771042318,18.0,7.066961010599926e-11,2.1952179011678363
3.0,12.0,293.8246274462496,18.0,6.13877575802902e-10,2.015120948034104
3.0,13.0,306.486721770793,18.0,3.3367402372871184e-10,1.984414465052575
3.0,14.0,298.9186224646358,18.0,0.000144826982212648,2.254092234199725
3.0,15.0,309.3074508105658,15.0,1.3175385414040353e-8,1.6602294318299724
3.0,16.0,302.7777858356211,15.0,4.935641260373771e-9,2.071402818133527
3.0,17.0,315.3038030534997,7.0,3.41032160168937e-16,0.9722194978408423
3.0,18.0,303.98053892465515,7.0,6.562636370411624e-12,2.5699119490141165
3.0,19.0,313.9122959744309,7.0,5.347380854570196e-12,1.0910322097612133
3.0,20.0,306.12594017232124,7.0,5.183748123575517e-12,2.125884133355067
4.0,1.0,287.274101414839,23.0,0.004228418462968435,0.6056695561731475
4.0,2.0,276.9954663332254,23.0,0.0010965756742741144,1.753605696955885
4.0,3.0,291.8875565573089,23.0,6.43981654094037e-11,3.3357430769427663
4.0,4.0,285.1044088782897,23.0,6.88461611528699e-5,2.8177857962476387
4.0,5.0,296.46422795208025,23.0,5.4487030294385885e-5,3.4382561644514524
4.0,6.0,280.414659423972,23.0,0.00013050836864867294,2.313839706130711
4.0,7.0,297.1345707470549,22.0,6.262867378454507e-5,3.4361386477840465
4.0,8.0,286.13442155004725,22.0,0.00016267046349006844,2.639479648968801
4.0,9.0,298.0325212433994,22.0,5.240153236696801e-5,3.3414577793713005
4.0,10.0,290.9495219705492,22.0,6.22350679155825e-10,3.068655864406791
4.0,11.0,304.0416771042318,18.0,1.7739453281110558e-14,2.979987790897314
4.0,12.0,293.8246274462496,17.0,0.00024046647476174424,2.559498399107588
4.0,13.0,306.486721770793,16.0,6.985396230425217e-14,2.5226795383851615
4.0,14.0,298.9186224646358,16.0,3.0935389933194963e-10,2.8574034424047308
4.0,15.0,309.3074508105658,15.0,1.0473424459670073e-15,2.1209498268861275
4.0,16.0,302.7777858356211,15.0,1.186942083541034e-11,2.8893024890986485
4.0,17.0,315.3038030534997,9.0,1.4223562233353076e-15,1.249854560089076
4.0,18.0,303.98053892465515,9.0,6.562636059125585e-12,3.3041725058752927
4.0,19.0,313.9122959744309,9.0,5.347379353854907e-12,1.4027556982644172
4.0,20.0,306.12594017232124,9.0,5.183748113419479e-12,2.7332796000279425
5.0,1.0,287.274101414839,19.0,0.0001480448473756967,7.3352974850891846
5.0,2.0,276.9954663332254,18.0,0.0006973503385699457,1.388908623623468
5.0,3.0,291.8875565573089,17.0,8.700163557756482e-10,2.302834326353409
5.0,4.0,285.1044088782897,17.0,0.0005270266809983252,1.6850378659729401
5.0,5.0,296.46422795208025,16.0,0.00014173726778707744,2.4895451700443547
5.0,6.0,280.414659423972,16.0,0.0006513516791777846,1.2931059632432713
5.0,7.0,297.1345707470549,16.0,0.0001188338221559404,2.432987543625039
5.0,8.0,286.13442155004725,16.0,0.0004786802250541294,1.6925284803047318
5.0,9.0,298.0325212433994,16.0,9.654348625827964e-5,2.4585613031444917
5.0,10.0,290.9495219705492,16.0,0.0003930876837065393,2.0629162696399956
5.0,11.0,304.0416771042318,15.0,1.1465164255389298e-15,2.2654832983996234
5.0,12.0,293.8246274462496,15.0,0.00022645566367494684,2.181953696998586
5.0,13.0,306.486721770793,15.0,2.1507634032996318e-11,2.0115057457478223
5.0,14.0,298.9186224646358,15.0,5.983799174409954e-5,2.3915017656422126
5.0,15.0,309.3074508105658,14.0,1.497756392240738e-8,1.6523690151577202
5.0,16.0,302.7777858356211,14.0,4.808033956818046e-9,2.203277987732692
5.0,17.0,315.3038030534997,7.0,3.217315431674074e-16,0.9721366705184062
5.0,18.0,303.98053892465515,7.0,6.562636370411624e-12,2.5699119490141165
5.0,19.0,313.9122959744309,7.0,5.347380854570196e-12,1.0910322097612133
5.0,20.0,306.12594017232124,7.0,5.183748123575517e-12,2.125884133355067
6.0,1.0,287.274101414839,21.0,1.105565964261509e-6,2.5836426886741104
6.0,2.0,276.9954663332254,21.0,0.0005461023273329445,1.941778163103238
6.0,3.0,291.8875565573089,21.0,6.511308577957398e-10,3.647878849001571
6.0,4.0,285.1044088782897,21.0,0.0004268093670563359,2.9261444608522695
6.0,5.0,296.46422795208025,20.0,1.1334407632265981e-9,3.8059235439513732
6.0,6.0,280.414659423972,20.0,0.0004666763765719646,2.322720992009982
6.0,7.0,297.1345707470549,19.0,2.9132199987599375e-13,3.7492189457260867
6.0,8.0,286.13442155004725,19.0,0.0004174336756547695,2.893522473522287
6.0,9.0,298.0325212433994,19.0,0.0002349413875268281,3.67876531389572
6.0,10.0,290.9495219705492,19.0,3.0111656490654777e-9,3.406515317845449
6.0,11.0,304.0416771042318,19.0,4.807394871929248e-10,2.9254691771435675
6.0,12.0,293.8246274462496,19.0,2.731057310752044e-10,3.620382921156343
6.0,13.0,306.486721770793,19.0,1.815053096095117e-8,2.513116788275327
6.0,14.0,298.9186224646358,19.0,0.00021352326797984694,3.619807946258169
6.0,15.0,309.3074508105658,17.0,1.621090658132157e-7,2.129424438644631
6.0,16.0,302.7777858356211,17.0,1.832234445813897e-8,2.8342450795590772
6.0,17.0,315.3038030534997,9.0,1.671500677325575e-15,1.2499254365678474
6.0,18.0,303.98053892465515,9.0,6.562636059125585e-12,3.3041725058752927
6.0,19.0,313.9122959744309,9.0,5.347379353854907e-12,1.4027556982644172
6.0,20.0,306.12594017232124,9.0,5.183748113419479e-12,2.7332796000279425
